title,url,category,cooking_time,portion,ingredients,steps,calories,protein,carbs,fat,image_url
Sup Bayam Wortel ala Masako,https://www.dapurumami.com/resep/sup-bayam-wortel-ala-masako,Aneka Resep,20,4,"Panaskan minyak tumis bawang merah dan putih hingga harum lalu masukan wortel dan jagung.
Tambahkan air
Masako Rasa Gurih Pas
dan bayam masak hingga matang dan sajikan selagi hangat.","1. Panaskan minyak tumis bawang merah dan putih hingga harum lalu masukan wortel dan jagung.
2. Tambahkan air, Masako Rasa Gurih Pas, dan bayam masak hingga matang dan sajikan selagi hangat.",24.0,0.5,3.3,1.0,https://assets.dapurumami.com/uploads/recipe/sup-bayam-telur-exafoefm-e1605adc9635ff249ce156160e78fd29.webp
Vegan Gyoza ala SAORI,https://www.dapurumami.com/resep/vegan-gyoza-ala-saori,Aneka Resep,25,3,"Isian Gyoza: Siapkan wajan
tumis bawang bombay
kol putih
jamur kuping
wortel
daun bawang beri lada dan garam angkat lalu sisihkan.
Siapkan lembaran kulit gyoza kemudian beri 1 sdm isian gyoza beri air disisi lipatan kulit kemudian lipat sisi kulit gyoza.
Siapkan wajan masak gyoza di satu sisi saja sampai berwarna lalu angkat.
Di wajan yang sama tuangkan air
SAORI Saus Rasa Mentega
lalu aduk sampai tercampur. Kemudian masukkan gyoza yang sudah di masak.
Sajikan.","1. Isian Gyoza: Siapkan wajan, tumis bawang bombay, kol putih, jamur kuping, wortel, daun bawang beri lada dan garam angkat lalu sisihkan.
2. Siapkan lembaran kulit gyoza kemudian beri 1 sdm isian gyoza beri air disisi lipatan kulit kemudian lipat sisi kulit gyoza.
3. Siapkan wajan masak gyoza di satu sisi saja sampai berwarna lalu angkat.
4. Di wajan yang sama tuangkan air, SAORI Saus Rasa Mentega, lalu aduk sampai tercampur. Kemudian masukkan gyoza yang sudah di masak.
5. Sajikan.",38.6,2.0,3.5,2.0,https://assets.dapurumami.com/uploads/recipe/capcay-vegan-ala-ajinomoto-ngputqty-1310b79093bcac674afbd3e876caff61.webp
Sup Ikan Batam ala AJI-NO-MOTO,https://www.dapurumami.com/resep/sup-ikan-batam-ala-aji-no-moto,Aneka Resep,25,5,"Potong ikan nila sesuai selera
tambahkan air sagu dari 1 buah jeruk nipis
aduk rata. Lalu rendam ikan di dalam air sagu selama 15 menit. Tips: Pentingnya merendam ikan dengan air sagu agar ikan tidak kering dan tetap lembut.
Didihkan air
lalu masukkan jahe
udang kering. Aduk rata. Lalu masukkan sawi asin
aduk rata.
Lalu
masukkan tomat yang sudah dipotong 4 bagian
dan masukkan daging ikan nila. Kecilkan api. Tips: Saat memasukkan ikan
api boleh dimatikan atau dikecilkan agar ikan tidak overcook.
Lalu bumbui dengan kecap ikan
lada
dan AJI-NO-MOTO. Koreksi rasa di akhir.
Tuangkan sup ke dalam mangkuk saji.
Sajikan dengan daun selada dan bawang goreng.","1. Potong ikan nila sesuai selera, tambahkan air sagu dari 1 buah jeruk nipis, aduk rata. Lalu rendam ikan di dalam air sagu selama 15 menit. Tips: Pentingnya merendam ikan dengan air sagu agar ikan tidak kering dan tetap lembut.
2. Didihkan air, lalu masukkan jahe, udang kering. Aduk rata. Lalu masukkan sawi asin, aduk rata.
3. Lalu, masukkan tomat yang sudah dipotong 4 bagian, dan masukkan daging ikan nila. Kecilkan api. Tips: Saat memasukkan ikan, api boleh dimatikan atau dikecilkan agar ikan tidak overcook.
4. Lalu bumbui dengan kecap ikan, lada, dan AJI-NO-MOTO. Koreksi rasa di akhir.
5. Tuangkan sup ke dalam mangkuk saji.
6. Sajikan dengan daun selada dan bawang goreng.",14.2,2.4,0.8,0.2,https://assets.dapurumami.com/uploads/recipe/sup-ikan-tuna-ub9eoqhb-698987c9877d4.webp
Healthy Cajun Chicken ala Masako,https://www.dapurumami.com/resep/healthy-cajun-chicken-ala-masako,Aneka Resep,20,4,"Lelehkan margarin kemudian masukkan bumbu cajun aduk lalu tambahkan potongan dada ayam aduk merata.
Tambahkan sayuran paprika hijau
merah
dan terong ungu aduk hingga agak layu.
Beri Masako Rasa Gurih Pas. Kemudian perasan jeruk lemon.
Taburi dengan daun parsley cincang aduk merata.
Sajikan.","1. Lelehkan margarin kemudian masukkan bumbu cajun aduk lalu tambahkan potongan dada ayam aduk merata.
2. Tambahkan sayuran paprika hijau, merah, dan terong ungu aduk hingga agak layu.
3. Beri Masako Rasa Gurih Pas. Kemudian perasan jeruk lemon.
4. Taburi dengan daun parsley cincang aduk merata.
5. Sajikan.",46.3,7.3,1.0,1.3,https://assets.dapurumami.com/uploads/recipe/healthy-quiche-aji-no-mo-to-ohpmhxvh-693627e5e2626.webp
Tumis Ayam Kecap ala Masako,https://www.dapurumami.com/resep/tumis-ayam-kecap-ala-masako,Aneka Resep,30,1,"Campur semua bumbu rendaman ayam dan diamkan 30 menit.
Panaskan minyak
tumis bawang putih dan bawang bombay hingga harum.
Masukkan ayam yang telah dimarinasi
kemudian tambahkan air. Aduk rata.
Masukkan cabai dan Masako Rasa Ayam. Masak hingga matang.
Sajikan.","1. Campur semua bumbu rendaman ayam dan diamkan 30 menit.
2. Panaskan minyak, tumis bawang putih dan bawang bombay hingga harum.
3. Masukkan ayam yang telah dimarinasi, kemudian tambahkan air. Aduk rata.
4. Masukkan cabai dan Masako Rasa Ayam. Masak hingga matang.
5. Sajikan.",1229.0,93.0,17.0,88.0,https://assets.dapurumami.com/uploads/recipe/tumis-ayam-tahu-cabe-ijo-1yxv9te6-699c0b62dbece.webp
Sup Bakso ala Masako,https://www.dapurumami.com/resep/sup-bakso-ala-masako,Aneka Resep,20,1,"Tumis bumbu halus
masukkan air dan daun seledri
lalu didihkan.
Masukkan gula dan Masako Rasa Sapi.
Masukkan bakso dan tahu. Sajikan dengan sawi hijau.","1. Tumis bumbu halus, masukkan air dan daun seledri, lalu didihkan.
2. Masukkan gula dan Masako Rasa Sapi.
3. Masukkan bakso dan tahu. Sajikan dengan sawi hijau.",1067.0,46.0,19.0,95.0,https://assets.dapurumami.com/uploads/recipe/sup-bakso-ala-masako-z85cebje-699c07a277ca1.webp
Tumis Sayur Udang ala Masako,https://www.dapurumami.com/resep/tumis-sayur-udang-ala-masako,Aneka Resep,0,0,"Tumis bawang putih hingga harum
masukkan udang
wortel
jagung
kapri dan sawi.
Tambahkan air Masako Rasa Gurih Pas dan aduk rata angkat sajikan dengan nasi putih.","1. Tumis bawang putih hingga harum, masukkan udang, wortel, jagung, kapri dan sawi.
2. Tambahkan air Masako Rasa Gurih Pas dan aduk rata angkat sajikan dengan nasi putih.",,,,,https://assets.dapurumami.com/uploads/recipe/tumis-sayur-campur-qy5ywaky-69931f3b73a03.webp
Onigiri Tuna Pedas ala Mayumi,https://www.dapurumami.com/resep/onigiri-tuna-pedas-ala-mayumi,Aneka Resep,20,5,"Isian Tuna; pisahkan tuna dari airnya
campurkan tuna dengan Mayumi Pedas
Mayumi dan lada
koreksi rasa
jika kurang asin tambahkan garam. Tips: Pastikan nasi dalam keadaan panas saat membuat Onigiri agar lebih mudah dicetak dan dipadatkan.
Bentuk nasi dengan cetakkan ataupun sesuai selera.
Masukkan isian tuna
bentuk lagi hingga menjadi bentuk yang diinginkan.
Bungkus dengan nori.
Onigiri Tunas Pedas ala Mayumi siap disajikan.","1. Isian Tuna; pisahkan tuna dari airnya, campurkan tuna dengan Mayumi Pedas, Mayumi dan lada, koreksi rasa, jika kurang asin tambahkan garam. Tips: Pastikan nasi dalam keadaan panas saat membuat Onigiri agar lebih mudah dicetak dan dipadatkan.
2. Bentuk nasi dengan cetakkan ataupun sesuai selera.
3. Masukkan isian tuna, bentuk lagi hingga menjadi bentuk yang diinginkan.
4. Bungkus dengan nori.
5. Onigiri Tunas Pedas ala Mayumi siap disajikan.",58.6,2.2,8.4,1.6,https://assets.dapurumami.com/uploads/recipe/onigiri-ayam-mentai-ala-mayumi-e6vke39z-692f7161ab2c3.webp
Tumpeng Mini Merdeka ala SAORI,https://www.dapurumami.com/resep/tumpeng-mini-merdeka-ala-saori,Aneka Resep,25,4,"Siapkan beras yang sudah dicuci masukkan pasta tomat
daun salam
serai
air
penyedap rasa
dan santan. Masak hingga tanak.
Lelehkan margarin tumis bawang bombay
bawang putih
daging ayam sampai harum. Tambahkan paprika tumis hingga layu
masukkan SAORI Saus Lada Hitam
dan air. Biarkan sampai air menyusut.
Stir fry vegetables: Panaskan minyak tumis bawang bombay
bawang putih
jahe tumis hingga harum. Tambahkan sayuran lainnya kemudian tuang SAORI Saus Tiram aduk hingga rata
tambahkan air
masak hingga bumbu meresap. Sajikan.
Tempe teriyaki: Tumis bawang merah
bawang bombay
dan cabai merah sampai harum masukkan tempe aduk rata. Tambahkan SAORI Saus Teriyaki aduk kembali kemudian tambahkan minyak wijen dan air. Masak sampai bumbu meresap sajikan dengan irisan daun bawang.
Sajikan nasi tumpeng dengan chicken black pepper
stir fry vegetable dan tempe teriyaki.","1. Siapkan beras yang sudah dicuci masukkan pasta tomat, daun salam, serai, air, penyedap rasa, dan santan. Masak hingga tanak.
2. Lelehkan margarin tumis bawang bombay, bawang putih, daging ayam sampai harum. Tambahkan paprika tumis hingga layu, masukkan SAORI Saus Lada Hitam, dan air. Biarkan sampai air menyusut.
3. Stir fry vegetables: Panaskan minyak tumis bawang bombay, bawang putih, jahe tumis hingga harum. Tambahkan sayuran lainnya kemudian tuang SAORI Saus Tiram aduk hingga rata, tambahkan air, masak hingga bumbu meresap. Sajikan.
4. Tempe teriyaki: Tumis bawang merah, bawang bombay, dan cabai merah sampai harum masukkan tempe aduk rata. Tambahkan SAORI Saus Teriyaki aduk kembali kemudian tambahkan minyak wijen dan air. Masak sampai bumbu meresap sajikan dengan irisan daun bawang.
5. Sajikan nasi tumpeng dengan chicken black pepper, stir fry vegetable dan tempe teriyaki.",225.0,9.3,30.8,7.3,https://assets.dapurumami.com/uploads/recipe/tumpeng-mini-04e0pfpq-810e1439511630c04e4f034f2e8fab19.webp
Ikan Kembung Sambal Matah ala Sajiku,https://www.dapurumami.com/resep/ikan-kembung-sambal-matah-ala-sajiku,Aneka Resep,20,8,"Siapkan 1 kg ikan yang sudah dicuci. Sayat permukaannya.
Lumuri ikan kembung dengan jeruk limau
diamkan selama 3 menit.
Setelah itu lumuri dengan Sajiku Bumbu Praktis Ikan Goreng
diamkan selama 15 menit.
Goreng ikan dalam minyak goreng panas hingga kuning kecoklatan
angkat dan sajikan. Sambal Matah; masak terasi dengan minyak kelapa. Setelah beberapa saat masukkan sereh dan bawang putih. Masak dengan api sangat kecil
sampai sereh menjadi wandi dan jangan sampai bawang putih menjadi coklat. Letakkan bawang merah
cabai dan daun jeruk di dalam mangkuk
lalu masukkan air jeruk limau tambahkan garam dan AJI-NO-MOTO
lalu aduk rata.
Sajikan ikan goreng ala Sajiku dengan sambal matah.","1. Siapkan 1 kg ikan yang sudah dicuci. Sayat permukaannya.
2. Lumuri ikan kembung dengan jeruk limau, diamkan selama 3 menit.
3. Setelah itu lumuri dengan Sajiku Bumbu Praktis Ikan Goreng, diamkan selama 15 menit.
4. Goreng ikan dalam minyak goreng panas hingga kuning kecoklatan, angkat dan sajikan. Sambal Matah; masak terasi dengan minyak kelapa. Setelah beberapa saat masukkan sereh dan bawang putih. Masak dengan api sangat kecil, sampai sereh menjadi wandi dan jangan sampai bawang putih menjadi coklat. Letakkan bawang merah, cabai dan daun jeruk di dalam mangkuk, lalu masukkan air jeruk limau tambahkan garam dan AJI-NO-MOTO, lalu aduk rata.
5. Sajikan ikan goreng ala Sajiku dengan sambal matah.",36.0,3.5,0.6,2.3,https://assets.dapurumami.com/uploads/recipe/ikan-kembung-sambal-matah-ala-sajiku-2533e03a83d6a225800caac74bb24120.jpg
Broccoli Bites ala AJI-NO-MOTO,https://www.dapurumami.com/resep/broccoli-bites-ala-aji-no-moto,Aneka Resep,20,5,"Kukus brokoli selama 5 menit. Angkat
Lalu potong potong kecil. Tips: Mengukus brokoli di awal sangat penting agar proses menggoreng menjadi lebih cepat.
Masukkan roti yang sudah di sobek
telur
aduk hingga rata. Lalu campurkan bawang bombay parut
mayonnaise
dan keju cheddar
tambahkan lemon
AJI-NO-MOTO dan lada
lalu aduk rata. Lalu tambahkan brokoli yang sudah dicincang
aduk rata.
Siapkan cetakan
olesi dengan minyak. Masukkan adonan kedalam cetakan
bekukan selama 1 jam.
Siapkan minyak
goreng hingga coklat keemasan.
Broccoli bites siap disajikan.","1. Kukus brokoli selama 5 menit. Angkat, Lalu potong potong kecil. Tips: Mengukus brokoli di awal sangat penting agar proses menggoreng menjadi lebih cepat.
2. Masukkan roti yang sudah di sobek, telur, aduk hingga rata. Lalu campurkan bawang bombay parut, mayonnaise, dan keju cheddar, tambahkan lemon, AJI-NO-MOTO dan lada, lalu aduk rata. Lalu tambahkan brokoli yang sudah dicincang, aduk rata.
3. Siapkan cetakan, olesi dengan minyak. Masukkan adonan kedalam cetakan, bekukan selama 1 jam.
4. Siapkan minyak, goreng hingga coklat keemasan.
5. Broccoli bites siap disajikan.",55.8,3.2,1.4,4.2,https://assets.dapurumami.com/uploads/recipe/steamed-egg-tofu-broccoli-shrimp-skgtgulw-6dd93c349045ac9910bd5e5d3b8dc18d.webp
Ayam Geprek Keju Leleh ala Sajiku,https://www.dapurumami.com/resep/ayam-geprek-keju-leleh-ala-sajiku,Aneka Resep,40,2,"Ayam geprek: panaskan minyak. Siapkan adonan basah dengan melarutkan 5 sdm Sajiku Golden Crispy dengan 100 ml air. Sisanya digunakan sebagai adonan kering. Gulingkan potongan ayam kedalam adonan kering
kemudian ketuk-ketuk. Celup potongan ayam ke dalam adonan basah hingga rata
tiriskan.
Gulingkan kembali ke adonan kering sambil diremas-remas hingga terbentuk kulit yang keriting
ketuk-ketuk kembali agar sisa tepung hilang. Langsung goreng terendam dalam minyak panas hingga berwarna kuning kecoklatan
angkat
dan sajikan.
Sambal geprek: Ulek bawang putih
terasi
dan garam hingga halus
masukkan cabai rawit
dan penyedap kemudian ulek lagi sesuai tingkat kehalusan yang diinginkan kemudian siram dengan minyak panas
aduk rata.
Letakkan ayam yang sudah digoreng
lalu geprek bersama sambal.
Saus keju: Lelehkan mentega lalu tambahkan tepung
aduk rata hingga semua tercampur rata dan permukaan tepung menjadi halus
setelah itu tambahkan susu
keju bubuk dan keju cheddar
aduk hingga keju meleleh dengan api sedang.
Letakkan saus keju di atas ayam geprek yang sudah digeprek dengan sambal
lalu torch hingga agak kecoklatan. Sajikan dengan nasi hangat.
Sajikan dengan pelengkap.","1. Ayam geprek: panaskan minyak. Siapkan adonan basah dengan melarutkan 5 sdm Sajiku Golden Crispy dengan 100 ml air. Sisanya digunakan sebagai adonan kering. Gulingkan potongan ayam kedalam adonan kering, kemudian ketuk-ketuk. Celup potongan ayam ke dalam adonan basah hingga rata, tiriskan.
2. Gulingkan kembali ke adonan kering sambil diremas-remas hingga terbentuk kulit yang keriting, ketuk-ketuk kembali agar sisa tepung hilang. Langsung goreng terendam dalam minyak panas hingga berwarna kuning kecoklatan, angkat, dan sajikan.
3. Sambal geprek: Ulek bawang putih, terasi, dan garam hingga halus, masukkan cabai rawit, dan penyedap kemudian ulek lagi sesuai tingkat kehalusan yang diinginkan kemudian siram dengan minyak panas, aduk rata.
4. Letakkan ayam yang sudah digoreng, lalu geprek bersama sambal.
5. Saus keju: Lelehkan mentega lalu tambahkan tepung, aduk rata hingga semua tercampur rata dan permukaan tepung menjadi halus, setelah itu tambahkan susu, keju bubuk dan keju cheddar, aduk hingga keju meleleh dengan api sedang.
6. Letakkan saus keju di atas ayam geprek yang sudah digeprek dengan sambal, lalu torch hingga agak kecoklatan. Sajikan dengan nasi hangat.
7. Sajikan dengan pelengkap.",292.0,14.5,13.5,21.0,https://assets.dapurumami.com/uploads/recipe/spageti-ayam-geprek-keju-30u6a7h2-699858faaf795.webp
Tumis Tofu Brokoli Saus Tiram ala SAORI,https://www.dapurumami.com/resep/tumis-tofu-brokoli-saus-tiram-ala-saori,Aneka Resep,20,2,"Balur tahu dengan tepung maizena kemudian goreng sampai matang
lalu angkat tiriskan.
Lelehkan margarin
tumis bawang bombay
dan bawang putih sampai harum
kemudian masukkan jamur
wortel
brokoli
udang
cabe merah
aduk
masukkan tahu dan tumis kembali. Tips: Saat memasukkan sayuran
api boleh dikecilkan agar sayur tidak overcook.
Tambahkan air
dan SAORI Saus Tiram.
Biarkan kuah menyusut dan mengental.
Beri topping bawang goreng. Sajikan.","1. Balur tahu dengan tepung maizena kemudian goreng sampai matang, lalu angkat tiriskan.
2. Lelehkan margarin, tumis bawang bombay, dan bawang putih sampai harum, kemudian masukkan jamur, wortel, brokoli, udang, cabe merah, aduk, masukkan tahu dan tumis kembali. Tips: Saat memasukkan sayuran, api boleh dikecilkan agar sayur tidak overcook.
3. Tambahkan air, dan SAORI Saus Tiram.
4. Biarkan kuah menyusut dan mengental.
5. Beri topping bawang goreng. Sajikan.",81.5,4.5,3.5,5.5,https://assets.dapurumami.com/uploads/recipe/tumis-campur-campur-n40gt60f-699ef64d80702.webp
Tumis Tiga Jamur ala Masako,https://www.dapurumami.com/resep/resep-tumis-tiga-jamur-ala-masako,Aneka Resep,10,5,"Panaskan minyak untuk menumis
kemudian masukan bawang merah dan bawang putih
masak hingga harum.
Masukkan potongan cabai merah dan cabai hijau
aduk merata
masak hingga layu.
Masukkan jamur merang dan jamur kuping
masak hingga jamur layu.
Tambahkan jamur tiram
merica
Masako Ayam dan gula
aduk hingga merata. Beri air
masak hingga air mendidih.
Tambahkan potongan daun bawang
aduk sebentar hingga layu.
Sajikan.","1. Panaskan minyak untuk menumis, kemudian masukan bawang merah dan bawang putih, masak hingga harum.
2. Masukkan potongan cabai merah dan cabai hijau, aduk merata, masak hingga layu.
3. Masukkan jamur merang dan jamur kuping, masak hingga jamur layu.
4. Tambahkan jamur tiram, merica, Masako Ayam dan gula, aduk hingga merata. Beri air, masak hingga air mendidih.
5. Tambahkan potongan daun bawang, aduk sebentar hingga layu.
6. Sajikan.",9.6,1.6,0.8,0.6,https://assets.dapurumami.com/uploads/recipe/tumis-buncis-ala-saori-lqn8twbj-699f6deca34e9.webp
Teriyaki Meatball With Mashed Potato ala SAORI,https://www.dapurumami.com/resep/teriyaki-meatball-with-mashed-potato-ala-saori,Aneka Resep,45,5,"Meatball: campur daging cincang dengan bawang bombay
tepung panir
garam
lada
telur
dan tepung tapioka.
Aduk hingga lengket dan tercampur rata.
Panaskan margarin
Lalu bulatkan daging sesuai selera dan pan fried meatball hingga matang.
Mashed potato: kupas dan potong kentang menjadi kotak kotak
lalu rebus hingga matang (15 - 20 menit). Lalu
Saring kentang
dan pipihkan kentang menggunakan sendok/spatula/garpu. Setelah itu masukkan kentang yang sudah dipipihkan kembali kedalam panci
nyalakan api kecil
tambahkan susu
garam
lada dan margarin
aduk hingga rata menggunakan spatula.
Saus teriyaki: panaskan minyak
tumis bawang bombay hingga terkaramelisasi
SAORI Saus Teriyaki aduk rata. Tambahkan meatball
aduk rata lalu tambahkan air secukupnya. Biarkan air hingga menyusut.
Taburi daun bawang diatasnya
sajikan dengan mashed potato.","1. Meatball: campur daging cincang dengan bawang bombay, tepung panir, garam, lada, telur, dan tepung tapioka.
2. Aduk hingga lengket dan tercampur rata.
3. Panaskan margarin, Lalu bulatkan daging sesuai selera dan pan fried meatball hingga matang.
4. Mashed potato: kupas dan potong kentang menjadi kotak kotak, lalu rebus hingga matang (15 - 20 menit). Lalu, Saring kentang, dan pipihkan kentang menggunakan sendok/spatula/garpu. Setelah itu masukkan kentang yang sudah dipipihkan kembali kedalam panci, nyalakan api kecil, tambahkan susu, garam, lada dan margarin, aduk hingga rata menggunakan spatula.
5. Saus teriyaki: panaskan minyak, tumis bawang bombay hingga terkaramelisasi, SAORI Saus Teriyaki aduk rata. Tambahkan meatball, aduk rata lalu tambahkan air secukupnya. Biarkan air hingga menyusut.
6. Taburi daun bawang diatasnya, sajikan dengan mashed potato.",61.8,3.8,4.0,3.4,https://assets.dapurumami.com/uploads/recipe/mie-ayam-panggang-teriyaki-hbh3c41f-699d2a4603bd0.webp
